,size,value_max_time,value_min_def_time,delta_max,delta_min
2403,26,0.0,0.0,9.278938293277861e-07,2.2139577088298168e-08
2404,26,0.0,0.0,4.1714586274110843e-07,3.3818420286380046e-11
2405,26,0.0,1.2885956764221191,1.3010372335031661e-07,1.2870092981934063
2406,26,0.0,0.0,4.6457788371867537e-07,1.863687623671062e-08
2407,26,0.0,0.0,2.079881156191732e-08,1.5828086372127181e-07
2408,26,0.0,0.0,9.616232699016791e-07,2.715262892583059e-06
2409,26,0.0,0.0,1.9008260032649105e-07,2.2905092739167188e-08
2410,26,0.0,0.6574325561523438,4.9631592631271815e-06,0.4700260373402419
2411,26,0.0,0.0,1.055560906237929e-06,1.080063302960621e-06
2412,26,0.0,0.0,1.7130213088023538e-06,4.0960928573974265e-07
2413,26,0.0,1.2583317756652832,3.267724419941942e-07,0.5290199635006404
2414,26,0.0,1.2443809509277344,4.281655796134487e-06,0.0881855720713911
2415,26,0.0,0.015633344650268555,1.5622885261024066e-06,3.858486788743676e-06
2416,26,0.0,1.2664568424224854,3.859992059318529e-07,0.015694731781693783
2417,26,0.0,0.013275861740112305,1.2914753177994953e-07,4.0060715278400494e-07
2418,26,0.0,0.0,7.561194680150152e-06,6.941580643626821e-10
2419,26,0.0,0.0008950233459472656,2.1934605776152694e-07,1.6868002422620876e-07
2420,26,0.0,0.0,1.3842854839296592e-05,1.8818792010821817e-12
2421,26,0.0,0.0,2.879833303381929e-06,6.656949297356718e-13
2422,26,0.0,0.0009984970092773438,7.346229029536744e-07,1.4138096343874196e-05
2423,26,0.0,0.00038433074951171875,1.3167156822646575e-06,8.313500080014968e-07
2424,26,0.0,0.0,1.70189087711492e-07,0.00113872775150331
2425,26,0.0,0.0,6.350906680552271e-07,2.3535509621475104e-06
2426,26,0.0,1.251349925994873,2.429508731083274e-06,0.24562490057020298
2427,26,0.0,1.251281499862671,1.8612109187188253e-08,0.06316886966928967
2428,26,0.0,0.0,5.51755673683374e-06,1.7226679838167058e-07
2429,26,0.0,0.0,1.2932741100257772e-07,5.791320067949357e-08
2430,26,0.0,0.0,8.95557050739626e-09,1.3366436263373416e-08
2431,26,0.0,1.2665398120880127,1.496518109433964e-08,0.07895785912500741
2432,26,0.0,1.2853715419769287,6.116263939759392e-08,0.7342144655582076
2433,26,0.0,0.0,3.500986327509281e-07,3.834781603373472e-09
2434,26,0.0,0.0,1.795479320776394e-08,2.374654181624969e-09
2435,26,0.0,1.24965238571167,5.693080122881611e-07,0.011528470049904593
2436,26,0.0,0.0045049190521240234,4.226856376021715e-08,2.506581003591801e-07
2437,26,0.0,0.0,2.031221111309378e-07,1.7282800212570226e-05
2438,26,0.0,0.0,3.047751491180861e-07,2.615982430675956e-11
2439,26,0.0,0.0,4.0348510310650454e-07,3.348572891193058e-08
2440,26,0.0,0.0,7.245796691535134e-07,1.1822547064596622e-15
2441,26,0.0,0.0,3.3468819715665177e-07,9.346417406685958e-08
2442,26,0.0,0.015631914138793945,6.855532674876486e-08,0.06714065703400107
2443,26,0.0,0.0,1.4864126534064326e-06,9.984081746350348e-07
2444,26,0.0,0.0,1.5073096868434277e-06,7.740539034739591e-08
2445,26,0.0,0.0,1.9122671979232564e-07,5.373143394105107e-07
2446,26,0.015624761581420898,1.2359027862548828,3.5572074530421105e-07,0.35296256980712204
2447,26,0.0,0.0,2.609916567308801e-07,7.163451673508625e-08
2448,26,0.0,0.0,6.655133866217966e-08,4.2180694903581895e-07
2449,26,0.0,1.27449369430542,1.756224552451613e-07,1.3970019091867958
2450,26,0.0,0.0,3.372811132607012e-07,4.466652360479717e-06
2451,26,0.0,0.0,2.1100552061170674e-07,1.0298220609605835e-12
2452,26,0.0,0.0,1.1798580068500542e-06,2.5914823291450784e-07
2453,26,0.0,1.2770111560821533,7.320215118511442e-07,6.684631745988773
2454,26,0.0,1.2638118267059326,1.3341297844249311e-08,0.14729281834070126
2455,26,0.0,0.0,6.190942336559146e-08,6.191108661013356e-07
2456,26,0.0,0.9448995590209961,3.7515305528756926e-07,0.44361682474755443
2457,26,0.0,0.0,1.2718919251142324e-07,1.3968343035020148e-07
2458,26,0.0,0.0,2.8998511680811134e-07,2.293226687599681e-06
2459,26,0.0,0.0,1.1920552740463108e-06,1.4740893700126989e-08
2460,26,0.0,0.9106237888336182,3.502933179078127e-07,0.40091646690435473
2461,26,0.0,1.255500078201294,2.7820202461725785e-06,0.03621215293482993
2462,26,0.0,1.2815055847167969,1.1121565535177069e-07,0.08966479435622232
2463,26,0.0,0.0,1.3639538209986313e-07,1.3543711799290925e-07
2464,26,0.0,0.0,5.084792533693872e-07,7.05063808614792e-07
2465,26,0.0,0.0,5.036506678379737e-07,1.2037967850320186e-07
2466,26,0.0,0.0,2.637961138418632e-08,1.8180647654020277e-08
2467,26,0.0,0.0,2.8759253645205263e-07,5.733047894751486e-08
2468,26,0.0,0.0,2.4759740444579847e-06,5.374801989588285e-08
2469,26,0.0,0.8706848621368408,3.286594356666228e-07,1.642950748247466
2470,26,0.0,0.0,2.3112787097545606e-06,5.633191009768446e-07
2471,26,0.0,0.0,1.3570575614352265e-06,2.474148444731039e-07
2472,26,0.0,0.0,4.139541029957172e-07,2.5377921486491317e-08
2473,26,0.0,0.8481218814849854,1.1349585982145527e-07,0.03774603841647417
2474,26,0.0,1.2563362121582031,1.2478870889509608e-05,0.03178005129014147
2475,26,0.0,0.0,1.0370015957050782e-10,1.6762975328654672e-06
2476,26,0.0,1.2874915599822998,1.6069280661668017e-07,0.08461511175884406
2477,26,0.0,0.0,3.152053853483494e-07,1.6234198400022493e-06
2478,26,0.0,0.5599548816680908,2.0537260603248342e-07,0.9323692122659103
2479,26,0.0,1.251793622970581,2.0040984445302e-06,0.015296906559856743
2480,26,0.0,0.0,3.457499477832471e-07,1.0987820667218706e-08
2481,26,0.0,0.0,2.8241482041835297e-08,1.8197348489179532e-10
2482,26,0.0,1.2454078197479248,3.936508328195032e-07,0.7198818917621019
2483,26,0.0,0.0,3.6599355546229617e-06,1.5972471054115367e-08
2484,26,0.0,1.2426974773406982,1.3081571381690082e-09,0.101739386477606
2485,26,0.0,0.0,3.962058341855368e-06,9.396121376997746e-05
2486,26,0.0,0.0,5.762603493053575e-06,1.6773770614153527e-07
2487,26,0.0,0.0,1.2659145376403558e-07,1.4252412930404468e-09
2488,26,0.0,0.0,3.183723293886942e-07,3.065399226120924e-09
2489,26,0.0,0.0,1.5766893639579393e-06,3.439461458698556e-10
2490,26,0.0,0.0,3.8601635843349413e-07,9.918964182786816e-07
2491,26,0.0,0.0,1.0537340955352192e-07,6.200755608420927e-07
2492,26,0.0,0.0,5.336230675112574e-07,4.941490656940051e-08
2493,26,0.0,0.0,7.666480250634322e-08,5.639452967109992e-10
2494,26,0.0,0.0,1.7657449955521543e-06,2.397202811255106e-09
2495,26,0.0,0.0,8.307208959834611e-06,4.034634237815027e-09
2496,26,0.0,1.2704849243164062,5.889486178745074e-07,0.03685747162662675
2497,26,0.0,0.0,2.0061052410369484e-06,3.829467139226939e-09
2498,26,0.0,0.0,3.689955541119616e-07,8.032871828822508e-08
2499,26,0.0,1.2681846618652344,7.740082708096452e-08,0.031116364837040583
2500,26,0.0,1.2625224590301514,1.702558659388842e-06,0.0005064326247261053
2501,27,0.0,0.0,4.0302936895386665e-05,1.5058276087165368e-07
2502,27,0.0,0.0,3.2773620262105396e-08,6.654340967138239e-10
2503,27,0.0,1.2791683673858643,4.6873242176559415e-07,0.028213852545174126
2504,27,0.0,0.0,9.611926543584559e-08,1.3368410184400048e-07
2505,27,0.0,0.0,1.0405626387210987e-06,1.5483091336809807e-08
2506,27,0.015620946884155273,0.0,1.4125895351213558e-06,9.69421346030952e-07
2507,27,0.0,0.0,8.766277659333355e-08,3.225453519828392e-07
2508,27,0.0,1.3147766590118408,4.5050725105966194e-07,1.2966203562603618
2509,27,0.0,0.0,5.66192957407452e-07,5.062568031455328e-09
2510,27,0.0,0.0,2.649567978352252e-07,7.760281750535114e-09
2511,27,0.0,0.0,6.811884745161478e-08,3.679033050429936e-10
2512,27,0.0,0.7205908298492432,3.68242167425592e-07,1.3165777281285433
2513,27,0.0,1.2671229839324951,7.942924362680515e-08,1.0219540103021187
2514,27,0.0,0.0,1.5423012378334988e-07,1.374346761395806e-08
2515,27,0.0,0.0,1.885485971797607e-07,8.501334552990514e-08
2516,27,0.0,0.09560298919677734,3.2963434666299918e-06,3.9494014638896955
2517,27,0.0,0.0,1.5925355256740659e-07,7.785132539184225e-07
2518,27,0.0,0.7953414916992188,9.201861317365001e-07,1.2239537895549668
2519,27,0.0,0.0,9.7919190977791e-08,2.6173058470524424e-07
2520,27,0.0,0.18836593627929688,1.0582649245804987e-07,0.05745996987223245
2521,27,0.0,0.0,3.460266473354068e-07,9.480988910626209e-12
2522,27,0.0,0.0,1.0331158684095954e-07,7.916465261104122e-09
2523,27,0.0,0.0,1.0152121987516693e-07,1.8211208807628054e-07
2524,27,0.0,0.0,4.817181853411512e-08,1.7962126965254122e-06
2525,27,0.0,0.0,7.840948063275732e-06,1.486712229020748e-17
2526,27,0.0,0.6916394233703613,3.831027584055846e-08,0.05925190957077828
2527,27,0.0,0.0,1.0607437417320398e-07,4.164640643455897e-08
2528,27,0.0,0.0,3.2761833121952577e-06,2.5024368063841784e-09
2529,27,0.0,0.0,3.716826995514566e-06,4.4874520765958437e-13
2530,27,0.0,0.0,8.622988900697237e-08,7.669748169902846e-11
2531,27,0.0,0.0,2.4169416690256185e-07,2.2571735899812317e-07
2532,27,0.0,1.3015389442443848,1.7849148896686984e-06,1.7980816530320984
2533,27,0.0,0.0,3.860060271421162e-07,5.735921951854905e-07
2534,27,0.0,0.0,7.677093272207003e-08,1.0844525527575755e-08
2535,27,0.0,1.265148639678955,4.4302616331037825e-07,0.179793952651571
2536,27,0.0,0.0,4.1853928856028233e-07,6.839601454644573e-11
2537,27,0.0,0.0,3.927636029743553e-07,2.467494030766737e-07
2538,27,0.0,1.2445964813232422,7.271648669870956e-07,0.31922804609056893
2539,27,0.0,1.273155927658081,9.052964244915529e-08,0.25856351902580366
2540,27,0.0,0.0,2.9524082734155854e-08,2.386157404998812e-08
2541,27,0.0,0.0,3.326986298901602e-06,6.102683478004245e-07
2542,27,0.0,0.0,2.347669898483673e-07,9.804522249634573e-09
2543,27,0.0,0.0,5.183561420096794e-07,2.422518817490893e-10
2544,27,0.0,1.2692201137542725,1.0448099754256646e-06,0.5907217930812783
2545,27,0.0,0.0,2.326990848899868e-07,5.620183582411009e-09
2546,27,0.0,0.0,1.1355087305986444e-06,1.2012783007220307e-07
2547,27,0.0,0.0,7.827718562225527e-08,3.391206405828351e-06
2548,27,0.0,0.0,6.456646044483705e-07,4.536202830363045e-06
2549,27,0.0,1.2509255409240723,2.2690715084650037e-08,0.0009804867991678456
2550,27,0.0,1.2522218227386475,1.3954992965636848e-06,16.89553129163635
2551,27,0.01562356948852539,0.0,1.9128148842639803e-07,2.7402437957624315e-11
2552,27,0.0,1.258650541305542,8.943110181292013e-07,0.1526572611784799
2553,27,0.0,0.0,8.924629923967586e-10,5.613741679844075e-09
2554,27,0.0,0.0,1.1118029146217623e-06,2.6104221353961954e-09
2555,27,0.0,0.0,3.289806628004044e-06,1.0410761518975242e-06
2556,27,0.0,0.0,4.1398235950396156e-08,3.806019388541415e-11
2557,27,0.0,0.0,2.4200721959743987e-07,3.928015027132581e-08
2558,27,0.0,0.0,9.521500388132154e-08,1.6433401084370303e-08
2559,27,0.015624761581420898,0.0,1.7349994028137417e-06,1.0190239621565844e-07
2560,27,0.0,0.0,1.7831356302622225e-07,1.1770074878625358e-06
2561,27,0.0,0.0,1.715261443990812e-07,2.7009634140373606e-08
2562,27,0.0,0.0,1.2710136635618596e-05,2.7798336965645376e-09
2563,27,0.0,1.2949042320251465,7.240106274508662e-07,0.34139116209888704
2564,27,0.0,0.0,9.856137861419256e-07,2.808227803074992e-09
2565,27,0.0,0.48679232597351074,1.0888653713791996e-05,0.0035364573837866065
2566,27,0.0,0.5024619102478027,3.3954043985318094e-06,0.03415675960482628
2567,27,0.0,0.0,2.807450796282751e-06,2.643222989234806e-07
2568,27,0.0,0.0,4.206204931023194e-07,9.277501382687348e-07
2569,27,0.0,0.0,4.859060354078792e-07,3.177059306108676e-06
2570,27,0.0,0.0,3.5884228690719056e-06,3.057466210487636e-07
2571,27,0.0,0.0,1.956370990541245e-06,2.1050267808297995e-06
2572,27,0.0,0.0,2.061927887098136e-06,9.867447448164146e-05
2573,27,0.0,0.5963418483734131,1.432160878778177e-07,0.08135145623326101
2574,27,0.0,0.0,9.439198400684745e-08,4.2713215159251305e-08
2575,27,0.0,0.0156252384185791,4.9880297225968206e-08,5.53179936246817e-07
2576,27,0.0,0.0,6.650369854810378e-08,9.4246411341814e-08
2577,27,0.0,0.0,6.415942301885025e-07,4.3469295585296663e-07
2578,27,0.0,1.2614130973815918,8.641159983113766e-07,0.554221990662874
2579,27,0.0,1.256744623184204,3.900685221935873e-06,1.231151328051514
2580,27,0.0,0.5132436752319336,2.8169966093116727e-07,0.015387326028307335
2581,27,0.0,1.271942138671875,2.658393576382423e-07,0.3145639771675206
2582,27,0.0,0.0,2.069076341371101e-07,1.5191357949362327e-08
2583,27,0.0,0.0,8.957636481454756e-07,2.655593109579524e-07
2584,27,0.0,0.0,9.272197409870842e-08,5.907985833886187e-08
2585,27,0.0,1.2822253704071045,6.785590933588992e-08,0.14566191339000623
2586,27,0.0,0.0,7.753537136778732e-07,5.677537303627744e-07
2587,27,0.0,0.0,2.4550480759444326e-08,2.741810596340599e-07
2588,27,0.0,1.3322222232818604,2.51762799408084e-06,0.4032295421262459
2589,27,0.0,0.0,2.1037382680333394e-07,1.3871674757193198e-06
2590,27,0.0,0.0,9.408461565385551e-07,4.721560808995662e-09
2591,27,0.0,0.0,2.708237065718322e-07,1.9425705627407197e-09
2592,27,0.0,1.3009846210479736,3.6910618561591946e-07,0.03845967131740313
2593,27,0.0,1.2669572830200195,2.2185831483056973e-07,0.04876902874591202
2594,27,0.0,0.0,3.952004767882045e-08,8.020899215643862e-09
2595,27,0.0,0.0,2.9483188530576854e-06,9.294566601369958e-07
2596,27,0.0,1.2716772556304932,7.880723451592075e-08,0.26009432631413376
2597,27,0.0,0.0,5.970252381359842e-07,1.786526329650151e-09
2598,27,0.0,0.0,4.1377323789504317e-07,1.4676691473258785e-08
2599,27,0.0,0.0,5.611059568977339e-06,2.9649891680749718e-08
2600,27,0.0,1.2781500816345215,2.082919085211188e-06,5.713562674149721
2601,28,0.0,1.269941806793213,2.074635077065068e-07,0.038217380155131084
2602,28,0.0,0.0,1.2963909394869688e-06,3.5508369577996746e-09
2603,28,0.0,0.0006861686706542969,2.344418618349664e-06,1.0836289918159103e-07
2604,28,0.0,1.2514698505401611,3.750436441407601e-07,0.05435299195806781
2605,28,0.0,0.0,6.227953797122154e-08,1.0914380541016122e-07
2606,28,0.0,1.2577922344207764,3.0524232030870735e-08,0.03219179238548092
2607,28,0.0,0.6421732902526855,1.4762573208315644e-07,8.66214838136636
2608,28,0.0,1.240086555480957,7.774180801334296e-07,0.09258577636665102
2609,28,0.0,0.0,1.8585821237593336e-07,5.150106036078128e-11
2610,28,0.0,1.273998498916626,3.739721165629817e-06,0.36129968939185514
2611,28,0.0,0.0,5.705059802352253e-07,4.6749274162760646e-05
2612,28,0.0,0.0,6.928426264707355e-06,4.166633676971898e-09
2613,28,0.0,0.0,6.367368303727972e-07,2.6215572265786413e-07
2614,28,0.0,1.2437584400177002,5.034551371352336e-07,0.01730376389918357
2615,28,0.0,1.2500522136688232,2.1694646790137995e-07,0.26798383955844174
2616,28,0.0,0.0,9.370235787287129e-08,1.81029488843798e-07
2617,28,0.0,0.0,7.302593498792476e-07,3.402577698763398e-13
2618,28,0.0,0.0,6.917447805676602e-07,6.874873240136914e-11
2619,28,0.0,1.282334566116333,9.328333110403264e-07,0.07091954760898234
2620,28,0.0,0.0,1.2676650271714607e-06,5.25875280970034e-05
2621,28,0.0,0.0,5.0242352500617926e-08,1.5459219018798542e-07
2622,28,0.0,0.0,1.6665222682732406e-05,8.816234958741731e-07
2623,28,0.0,0.0,4.759118343855562e-07,5.1666407263617486e-11
2624,28,0.0,0.6573574542999268,4.2503993391562744e-07,0.14913198144740147
2625,28,0.0,0.0,3.6920764365788727e-06,5.299811535297572e-06
2626,28,0.0,0.0,4.6436375296110555e-06,1.2210871119799904e-08
2627,28,0.0,0.0,6.970263815020417e-07,2.140428519037396e-06
2628,28,0.0,0.0,1.8147621538844305e-07,2.537171325811549e-08
2629,28,0.0,0.0,4.439032661451847e-07,4.32470220884662e-08
2630,28,0.0,0.0,4.1284896923343695e-07,2.4675195803292027e-08
2631,28,0.0,1.285085916519165,5.652893673158133e-07,0.7998709289575885
2632,28,0.0,1.2883667945861816,1.1451799917239214e-06,0.001383034421613999
2633,28,0.0,1.2711966037750244,2.7715771651060095e-06,0.9359942051266581
2634,28,0.0,0.0,2.9189757455583276e-07,3.637188726451912e-07
2635,28,0.0,0.0,1.0417840456966587e-07,3.110913263104642e-11
2636,28,0.0,1.2653093338012695,3.129494540665689e-05,0.1659162814254238
2637,28,0.0,0.7271831035614014,2.5310947826540087e-07,0.3825410937205185
2638,28,0.0,0.0,8.870468626298589e-07,9.6731471443956e-09
2639,28,0.0,0.0,5.023650437863125e-07,1.7545594283019383e-08
2640,28,0.0,0.0,2.4126761388743034e-07,2.9518346676971063e-06
2641,28,0.0,1.2400283813476562,3.937399437603517e-07,0.03675841070772044
2642,28,0.0,1.2592089176177979,1.7168760990671217e-07,0.034102202655295566
2643,28,0.0,0.0,1.0777093883973521e-07,1.8525452349926752e-07
2644,28,0.0,0.0,2.617159147177972e-07,6.041692312552804e-07
2645,28,0.0,0.0,6.439045225903328e-07,3.5935322773017475e-10
2646,28,0.0,1.263150930404663,3.4476288490736806e-08,0.0010899731212460906
2647,28,0.0,0.0,1.0271183015220231e-07,6.166205976376737e-09
2648,28,0.0,0.0,3.7754936244027704e-07,4.028217792662048e-08
2649,28,0.0,0.0,1.6300913685540763e-07,2.3073221730451898e-07
2650,28,0.0,0.0,6.40789309613865e-07,3.123758064715876e-08
2651,28,0.0,0.0,3.632694323130181e-08,1.0248827328473986e-08
2652,28,0.0,0.0,2.3090208500775589e-07,8.072138929504646e-10
2653,28,0.0,1.263443946838379,2.1426432645910154e-06,0.45354841468988677
2654,28,0.0,1.2603213787078857,2.5586980179070906e-07,0.11088955979821269
2655,28,0.0,0.0,1.4657232050296898e-07,5.613622742206559e-07
2656,28,0.0,1.2446990013122559,1.1904233154780286e-07,0.13453939759024575
2657,28,0.0,1.2719604969024658,2.70113330813615e-07,0.6368509859692297
2658,28,0.0,0.4363677501678467,2.195709900121301e-06,0.5477923931087809
2659,28,0.0,0.4304382801055908,1.529190668314584e-05,0.0019103637736879175
2660,28,0.0,1.24505615234375,3.950752276438152e-07,0.005279034297895058
2661,28,0.0,0.0,3.8554542491908705e-06,1.0548830714496304e-07
2662,28,0.0,0.0,3.0108230753000953e-07,2.0994390170780974e-08
2663,28,0.0,0.0,1.643780114690685e-06,3.0786713312025427e-07
2664,28,0.0,0.0,1.851278206288498e-07,3.0135509365702973e-10
2665,28,0.0,0.015624523162841797,1.4601732090113728e-07,2.288716417775394e-09
2666,28,0.0,0.0,1.623543308681974e-07,4.591456009839234e-08
2667,28,0.0,1.2477376461029053,1.196174093109903e-07,0.0031962552528080335
2668,28,0.0,0.0,8.011896746040748e-08,6.007315589418027e-08
2669,28,0.0,0.9793581962585449,1.61162105882795e-08,0.5696115104520395
2670,28,0.0,0.0,1.3962083098562061e-06,1.658142772809068e-07
2671,28,0.0,0.0,7.496400549200644e-07,2.343109275548816e-06
2672,28,0.0,0.0,1.9389759611243562e-06,1.168232177661821e-13
2673,28,0.0,0.0,1.8781528687839e-07,3.026164722697011e-07
2674,28,0.0,0.0,9.213044549483129e-08,7.201697491132641e-08
2675,28,0.0,0.0,3.0165747944010946e-07,1.7156946419127905e-09
2676,28,0.0,0.0,2.873017503901565e-07,9.091461157795244e-07
2677,28,0.0,1.249338150024414,1.2424740347682928e-07,0.06042419260553114
2678,28,0.0,0.01562809944152832,1.2380880676232664e-07,0.006497335820498218
2679,28,0.0,0.8477334976196289,1.543217820199061e-08,0.3106277082701894
2680,28,0.0,1.2512946128845215,1.4345117094194393e-08,0.007217460302387513
2681,28,0.0,0.4399752616882324,4.452110299979495e-06,0.135910819830436
2682,28,0.0,0.0,1.4679081612456457e-06,1.8882151628374366e-07
2683,28,0.0,0.0,5.595319674256416e-07,2.7953985237694212e-09
2684,28,0.0,0.0,2.923893339001893e-06,2.6346112791397758e-14
2685,28,0.0,1.2486400604248047,1.3891990437997492e-06,0.13767423487116734
2686,28,0.0,0.0,1.9250626461797538e-06,4.891835182763149e-07
2687,28,0.0,0.0,1.7572724075876067e-07,5.861239076809799e-06
2688,28,0.0,0.6098318099975586,2.0438118895071966e-06,0.9914282540476538
2689,28,0.0,0.0,3.5638947259997167e-07,3.093246492280599e-10
2690,28,0.0,1.2663204669952393,1.7059369028515903e-07,0.04510395860326141
2691,28,0.0,0.0,5.777065226197919e-07,7.299253465542499e-08
2692,28,0.0,0.0,3.3459588877349233e-07,2.429896846234403e-09
2693,28,0.0,0.0,7.901315353109339e-07,2.172356627916372e-09
2694,28,0.0,1.2620253562927246,5.262192193100645e-07,3.288321674723288
2695,28,0.0,0.0,2.380858248329787e-07,2.967566939959809e-07
2696,28,0.0,0.0,1.026680251925427e-08,6.356339454782756e-09
2697,28,0.0,0.0,8.387651284635922e-08,1.9677718843258418e-08
2698,28,0.0,1.2664456367492676,5.415773429717774e-08,0.38510560926639875
2699,28,0.0,0.0156252384185791,0.00013006821467342888,2.3455026976204607e-07
2700,28,0.0,0.0,3.4931293591000667e-07,6.718605519151488e-08
2701,29,0.0,0.0,3.556252394787407e-07,2.841445388424013e-07
2702,29,0.0,0.0,5.270176384186698e-07,4.931380951367359e-07
2703,29,0.0,0.0,1.7197271162672223e-08,5.54580929790216e-11
2704,29,0.0,1.2623653411865234,1.447460036274606e-07,0.0569815106946121
2705,29,0.0,0.0,9.428313886061801e-06,1.3190546219177257e-07
2706,29,0.0,0.0,1.9255823069386224e-07,2.3079614885901378e-08
2707,29,0.0,1.2645010948181152,2.2211635197777468e-07,0.12441929077292707
2708,29,0.0,0.0,5.743564734927986e-08,3.793282151609567e-06
2709,29,0.0,0.015624046325683594,2.1005512351734978e-07,1.3834205790930199e-06
2710,29,0.0,1.261348009109497,1.7353661796448705e-07,0.15989786374252435
2711,29,0.0,0.0,5.247740819669389e-07,1.2201757404461944e-07
2712,29,0.0,0.015625,2.2503088814573857e-07,1.5068509801041685e-07
2713,29,0.0,1.2859468460083008,5.586118504652404e-06,0.9617597614350144
2714,29,0.0,0.0,2.8550839825669527e-06,7.896023745956882e-08
2715,29,0.0,0.0,2.8791263950722623e-07,1.4321990214616331e-07
2716,29,0.0,0.0,2.681389258185618e-06,4.411688283578741e-07
2717,29,0.0,0.0,7.208620367293861e-08,2.7314673967659964e-06
2718,29,0.0,0.0,2.15469609088359e-06,2.9653479716174047e-07
2719,29,0.0,0.0,7.152188192804942e-07,1.6047892181791923e-12
2720,29,0.0,0.0,1.9844924104006623e-07,4.537073092225619e-09
2721,29,0.0,0.0,3.425672510104505e-07,4.295885838723201e-08
2722,29,0.0,0.0,2.538134005192205e-07,1.1429321308820128e-09
2723,29,0.0,0.04687809944152832,3.1533839539577e-07,0.047216580230433514
2724,29,0.0,1.2684283256530762,1.506074161383708e-06,0.8382868491250849
2725,29,0.0,1.2893788814544678,5.312946740332336e-07,0.27044647128992383
2726,29,0.0,0.8101503849029541,1.2367203439112018e-06,0.021296613592310165
2727,29,0.0,1.2636373043060303,5.920351023647186e-06,0.7894952459799918
2728,29,0.0,1.2773544788360596,3.508398727092299e-08,1.0523464997046046
2729,29,0.0,0.0,2.998028456602242e-07,9.605242226595756e-10
2730,29,0.0,0.0,6.841167525806213e-07,4.0514987753592635e-08
2731,29,0.0,0.0,6.183594774000767e-07,2.963269120082046e-07
2732,29,0.0,0.0,1.064250268356659e-06,2.0263763750305586e-07
2733,29,0.0,1.2676780223846436,4.6342553083889015e-07,0.37763961321490014
2734,29,0.0,0.01562643051147461,4.889715832234742e-08,1.1699392452602098e-06
2735,29,0.0,0.0,1.0486982304769299e-07,1.527337320506028e-08
2736,29,0.0,1.2740709781646729,1.3061720238738417e-07,0.00856680763288345
2737,29,0.0,1.2787036895751953,2.8388178918703488e-08,0.07290963940326284
2738,29,0.0,0.0,5.0209511215371094e-08,4.5421141153800804e-10
2739,29,0.0,0.0,1.4391438263317013e-07,8.258085534840198e-10
2740,29,0.0,0.0,1.2955071504450189e-07,1.3392944123169492e-07
2741,29,0.0,0.0,3.507082286802188e-07,0.00016048250039502054
2742,29,0.0,1.2826557159423828,2.0909247666622832e-08,0.2043568785176376
2743,29,0.0,0.0,7.665789958366531e-08,2.4048368482687543e-07
2744,29,0.0,0.0,7.47509112386524e-08,1.787380341955469e-06
2745,29,0.0,0.0,7.865492257508322e-08,2.4211012736308213e-07
2746,29,0.0,0.0,5.980143260586601e-07,1.9531724848587118e-10
2747,29,0.0,0.0,4.2289198454170673e-07,1.509103176311477e-07
2748,29,0.0,0.0,2.7350893763156137e-06,1.0320545629216582e-07
2749,29,0.0,1.2809984683990479,9.183358375963735e-07,0.035803102005676185
2750,29,0.0,0.0,6.373340077914236e-08,1.840784620316116e-06
2751,29,0.0,0.0,1.9609920705931927e-05,4.022476449150325e-10
2752,29,0.0,0.0,1.661997326074527e-05,1.1954111603373896e-08
2753,29,0.012511014938354492,1.250657320022583,9.309610859986606e-09,0.6187969290246618
2754,29,0.0,0.0,2.0444841730693497e-07,1.8653255592915308e-08
2755,29,0.0,1.2642261981964111,8.151679047330163e-07,0.0072690302055529454
2756,29,0.0,0.0,8.217081415295979e-08,8.001945967783808e-07
2757,29,0.0,0.0,2.6989129153776048e-08,3.127965185478754e-09
2758,29,0.0,0.0,5.398615297025344e-07,1.4474475090731076e-10
2759,29,0.0,0.0,2.7042746708616505e-07,1.7568534901868382e-07
2760,29,0.0,0.0,3.8269771351906456e-08,2.811855225048898e-07
2761,29,0.0,0.0,6.936164353987806e-08,1.9539429288450982e-07
2762,29,0.01563262939453125,0.0,1.5279125520351045e-07,2.1992445364826807e-10
2763,29,0.0,0.0,2.8502643978356446e-07,2.5001002787461424e-07
2764,29,0.0,0.0,1.9236448682846685e-06,6.4648922826204824e-06
2765,29,0.0,0.0,4.234313664142064e-07,2.842372339439958e-07
2766,29,0.0,0.0,1.2208575963512658e-06,1.655305680303698e-07
2767,29,0.0,0.0,9.556394413579028e-07,2.957134110914694e-07
2768,29,0.0,0.0,1.3812095112086809e-07,1.1484063699995772e-11
2769,29,0.0,0.0,4.082502602642535e-07,5.733312463673812e-09
2770,29,0.0,0.0,1.0737627142987094e-07,5.053749432826216e-10
2771,29,0.0,0.0,3.7192306301392364e-07,2.0960702590278046e-08
2772,29,0.0,0.0,1.2324634468541262e-07,3.4399358361802967e-12
2773,29,0.0,1.2550930976867676,2.44203249977204e-06,0.35354690738521555
2774,29,0.0,0.0,3.587329064913547e-07,4.064148913240917e-09
2775,29,0.0,0.4307849407196045,4.157712503172206e-07,0.552212308302324
2776,29,0.0,0.0,2.1936227057040014e-07,4.166483651146802e-11
2777,29,0.0,0.0,2.81829086290486e-07,1.3838320604087073e-05
2778,29,0.0,0.0,1.466658865467707e-07,2.220856921975045e-08
2779,29,0.0,0.0,1.2302257967888863e-06,5.6539367132568685e-08
2780,29,0.0,1.2863800525665283,2.799580993695372e-07,3.684658614522734
2781,29,0.0,1.2567737102508545,6.558336025364042e-07,10.760430481091412
